road_link_id,from_node_id,to_node_id,time_period,volume,travel_time,speed,VOC,volume_at_p,resource_balance,notes
76,571,634,0600_1100,1219.070,3.851,58.783,0.610,,,period-based
76,571,637,0600_1100,2787.278,2.272,56.586,0.796,,,period-based
76,572,26,0600_1100,12527.565,0.863,59.963,0.253,,,period-based
76,572,569,0600_1100,4548.096,5.309,42.026,1.299,,,period-based
76,572,570,0600_1100,5195.289,2.807,53.599,0.945,,,period-based
76,572,571,0600_1100,5820.080,3.499,52.966,0.970,,,period-based
76,572,573,0600_1100,5523.804,2.840,55.647,0.850,,,period-based
76,572,576,0600_1100,4339.397,2.404,59.395,0.511,,,period-based
76,572,637,0600_1100,2569.202,4.235,51.400,1.028,,,period-based
76,573,27,0600_1100,6312.419,0.863,59.998,0.128,,,period-based
76,573,528,0600_1100,2996.303,2.504,57.294,0.749,,,period-based
76,573,531,0600_1100,3093.886,0.813,54.966,0.884,,,period-based
76,573,569,0600_1100,6481.840,3.680,49.821,1.080,,,period-based
76,573,572,0600_1100,6580.525,3.049,51.833,1.012,,,period-based
76,573,577,0600_1100,3363.913,2.970,59.361,0.518,,,period-based
76,574,28,0600_1100,10392.146,0.863,59.983,0.210,,,period-based
76,574,531,0600_1100,1313.390,2.256,59.822,0.375,,,period-based
76,574,532,0600_1100,5882.579,2.200,46.606,1.177,,,period-based
76,574,568,0600_1100,12677.971,2.143,57.619,0.724,,,period-based
76,574,575,0600_1100,7112.886,2.948,59.651,0.445,,,period-based
76,575,29,0600_1100,13164.212,0.863,59.955,0.266,,,period-based
76,575,528,0600_1100,2974.258,1.199,57.369,0.744,,,period-based
76,575,530,0600_1100,2279.863,2.531,59.613,0.456,,,period-based
76,575,574,0600_1100,15389.116,3.307,53.174,0.962,,,period-based
76,575,580,0600_1100,2031.778,3.691,59.407,0.508,,,period-based
76,575,581,0600_1100,4596.829,2.627,59.921,0.306,,,period-based
76,576,30,0600_1100,4471.184,0.863,59.999,0.090,,,period-based
76,576,572,0600_1100,7802.841,2.633,54.224,0.918,,,period-based
76,576,577,0600_1100,1908.653,3.411,53.361,0.954,,,period-based
76,576,578,0600_1100,1876.279,3.843,53.754,0.938,,,period-based
76,576,637,0600_1100,3008.898,3.412,57.250,0.752,,,period-based
76,576,643,0600_1100,2725.041,1.826,54.441,0.908,,,period-based
76,577,31,0600_1100,4484.934,0.863,59.999,0.091,,,period-based
76,577,530,0600_1100,4889.695,0.931,52.761,0.978,,,period-based
76,577,545,0600_1100,2543.813,1.880,58.563,0.636,,,period-based
76,577,573,0600_1100,6896.854,3.497,50.415,1.061,,,period-based
76,577,576,0600_1100,2498.475,4.142,43.946,1.249,,,period-based
76,577,578,0600_1100,3887.902,2.533,59.502,0.486,,,period-based
76,578,32,0600_1100,5029.548,0.863,59.999,0.102,,,period-based
76,578,507,0600_1100,572.296,5.173,59.810,0.382,,,period-based
76,578,524,0600_1100,1514.050,2.748,59.948,0.275,,,period-based
76,578,576,0600_1100,2643.572,5.019,41.156,1.322,,,period-based
76,578,577,0600_1100,6669.019,2.694,55.947,0.834,,,period-based
76,578,579,0600_1100,1544.845,3.707,56.959,0.772,,,period-based
76,578,580,0600_1100,1735.473,3.157,57.980,0.694,,,period-based
76,578,643,0600_1100,6588.688,2.350,59.193,0.549,,,period-based
76,578,645,0600_1100,2793.963,3.171,59.580,0.466,,,period-based
76,579,33,0600_1100,3358.859,0.863,60.000,0.068,,,period-based
76,579,578,0600_1100,2108.054,4.171,50.627,1.054,,,period-based
76,579,580,0600_1100,4665.422,2.620,58.682,0.622,,,period-based
76,579,582,0600_1100,1240.084,3.658,56.071,0.827,,,period-based
76,579,647,0600_1100,3060.433,2.299,59.149,0.556,,,period-based
76,579,656,0600_1100,2497.417,3.744,55.968,0.832,,,period-based
76,580,34,0600_1100,4917.435,0.863,59.999,0.099,,,period-based
76,580,545,0600_1100,4002.576,1.271,52.156,1.001,,,period-based
76,580,575,0600_1100,4414.099,4.467,49.082,1.104,,,period-based
76,580,578,0600_1100,2031.999,3.250,56.313,0.813,,,period-based
76,580,579,0600_1100,2840.237,2.571,59.815,0.379,,,period-based
76,580,581,0600_1100,879.985,3.983,55.048,0.880,,,period-based
76,580,582,0600_1100,2295.901,3.729,58.379,0.656,,,period-based
76,581,35,0600_1100,4029.961,0.863,60.000,0.081,,,period-based
76,581,575,0600_1100,7973.112,2.655,59.290,0.532,,,period-based
76,581,580,0600_1100,801.024,3.880,56.510,0.801,,,period-based
76,581,582,0600_1100,2871.435,3.676,59.807,0.383,,,period-based
76,582,36,0600_1100,6027.777,0.863,59.998,0.122,,,period-based
76,582,541,0600_1100,2582.909,3.411,51.242,1.033,,,period-based
76,582,579,0600_1100,1157.775,3.601,56.967,0.772,,,period-based
76,582,580,0600_1100,2487.828,3.767,57.787,0.711,,,period-based
76,582,581,0600_1100,5053.116,3.778,58.201,0.674,,,period-based
76,582,660,0600_1100,1684.336,4.105,59.521,0.481,,,period-based
76,583,37,0600_1100,7136.806,0.863,59.996,0.144,,,period-based
76,583,540,0600_1100,1148.811,0.744,59.807,0.383,,,period-based
76,584,38,0600_1100,2425.381,0.863,60.000,0.049,,,period-based
76,584,394,0600_1100,413.995,5.109,56.049,0.828,,,period-based
76,584,395,0600_1100,867.227,3.876,59.966,0.248,,,period-based
76,584,586,0600_1100,1847.542,4.448,59.593,0.462,,,period-based
76,584,588,0600_1100,2948.163,5.876,46.508,1.179,,,period-based
76,584,605,0600_1100,1388.255,5.825,54.051,0.926,,,period-based
76,584,710,0600_1100,634.289,4.824,58.578,0.634,,,period-based
76,584,712,0600_1100,1514.756,4.939,57.178,0.757,,,period-based
76,584,768,0600_1100,729.618,5.979,59.996,0.146,,,period-based
76,584,808,0600_1100,549.208,7.639,49.247,1.098,,,period-based
76,585,39,0600_1100,4548.002,0.863,59.999,0.092,,,period-based
76,585,401,0600_1100,4842.633,1.064,56.409,0.807,,,period-based
76,585,586,0600_1100,966.777,3.055,59.903,0.322,,,period-based
76,585,587,0600_1100,4185.785,3.032,57.941,0.698,,,period-based
76,585,771,0600_1100,1249.708,3.064,59.730,0.417,,,period-based
76,586,40,0600_1100,1047.440,0.863,60.000,0.021,,,period-based
76,586,584,0600_1100,1051.958,4.421,59.957,0.263,,,period-based
76,586,585,0600_1100,1948.549,3.131,58.440,0.650,,,period-based
76,586,588,0600_1100,3159.865,2.977,59.035,0.575,,,period-based
76,586,772,0600_1100,1642.662,2.906,59.202,0.548,,,period-based
76,587,41,0600_1100,11211.122,0.863,59.976,0.226,,,period-based
76,587,400,0600_1100,923.465,2.772,21.855,1.847,,,period-based
76,587,585,0600_1100,2367.386,2.939,59.783,0.395,,,period-based
76,587,588,0600_1100,981.657,2.989,59.994,0.164,,,period-based
76,587,592,0600_1100,6464.957,3.291,52.320,0.995,,,period-based
76,587,604,0600_1100,3630.970,3.395,51.118,1.037,,,period-based
76,588,42,0600_1100,1350.811,0.863,60.000,0.027,,,period-based
76,588,397,0600_1100,3799.818,3.467,43.288,1.267,,,period-based
76,588,584,0600_1100,1321.383,4.608,59.306,0.529,,,period-based
76,588,586,0600_1100,1039.928,2.929,59.988,0.189,,,period-based
76,588,587,0600_1100,3559.243,3.045,58.906,0.593,,,period-based
76,589,43,0600_1100,6471.884,0.863,59.997,0.131,,,period-based
76,589,590,0600_1100,2759.120,3.053,58.754,0.613,,,period-based
76,589,591,0600_1100,5380.872,3.261,52.751,0.978,,,period-based
76,589,594,0600_1100,1991.593,4.294,40.923,1.328,,,period-based
76,589,775,0600_1100,1043.979,3.186,59.728,0.418,,,period-based
76,590,44,0600_1100,6938.150,0.863,59.997,0.140,,,period-based
76,590,401,0600_1100,1931.753,2.224,59.903,0.322,,,period-based
76,590,589,0600_1100,4237.918,3.342,53.668,0.942,,,period-based
76,590,592,0600_1100,6716.769,3.144,58.222,0.672,,,period-based
76,590,776,0600_1100,2343.174,3.115,59.914,0.312,,,period-based
76,591,45,0600_1100,5349.162,0.863,59.999,0.108,,,period-based
76,591,441,0600_1100,5867.484,2.128,52.762,0.978,,,period-based
76,591,589,0600_1100,4034.469,2.992,57.503,0.734,,,period-based
76,591,592,0600_1100,2565.384,3.074,59.577,0.466,,,period-based
76,591,608,0600_1100,3192.848,3.306,54.354,0.912,,,period-based
76,591,613,0600_1100,5566.896,3.357,48.761,1.113,,,period-based
76,592,46,0600_1100,6643.028,0.863,59.997,0.134,,,period-based
76,592,587,0600_1100,5294.641,3.059,56.283,0.815,,,period-based
76,592,590,0600_1100,2507.988,3.052,59.964,0.251,,,period-based
76,592,591,0600_1100,5426.938,3.486,52.531,0.987,,,period-based
76,592,608,0600_1100,5001.500,3.775,43.903,1.250,,,period-based
76,592,609,0600_1100,2707.602,3.395,49.736,1.083,,,period-based
76,593,47,0600_1100,5051.919,0.863,59.999,0.102,,,period-based
76,593,429,0600_1100,1104.906,1.001,59.992,0.170,,,period-based
76,593,431,0600_1100,2106.034,0.690,59.316,0.527,,,period-based
76,593,594,0600_1100,2435.506,2.937,59.823,0.375,,,period-based
76,593,595,0600_1100,3549.649,3.393,51.782,1.014,,,period-based
76,594,48,0600_1100,6847.959,0.863,59.997,0.138,,,period-based
76,594,427,0600_1100,3479.798,0.751,59.455,0.497,,,period-based
76,594,589,0600_1100,1727.598,3.702,47.471,1.152,,,period-based
76,594,593,0600_1100,3204.857,2.954,59.473,0.493,,,period-based
76,594,596,0600_1100,3466.320,3.711,47.343,1.155,,,period-based
76,595,49,0600_1100,3737.487,0.863,60.000,0.076,,,period-based
76,595,432,0600_1100,2141.754,1.679,59.542,0.476,,,period-based
76,595,593,0600_1100,3139.247,3.213,54.691,0.897,,,period-based
76,595,596,0600_1100,2360.564,2.956,58.194,0.674,,,period-based
76,595,612,0600_1100,1458.412,3.378,52.908,0.972,,,period-based
76,595,617,0600_1100,2685.326,3.977,40.337,1.343,,,period-based
76,596,50,0600_1100,5346.465,0.863,59.999,0.108,,,period-based
76,596,441,0600_1100,4442.471,1.369,57.412,0.740,,,period-based
76,596,594,0600_1100,3342.548,3.605,48.734,1.114,,,period-based
76,596,595,0600_1100,3127.672,3.141,54.762,0.894,,,period-based
76,596,612,0600_1100,3782.562,3.725,43.507,1.261,,,period-based
76,596,613,0600_1100,700.002,4.695,38.065,1.400,,,period-based
76,597,51,0600_1100,934.100,0.863,60.000,0.019,,,period-based
76,597,431,0600_1100,448.200,2.429,59.999,0.112,,,period-based
76,597,599,0600_1100,2266.241,2.975,58.459,0.647,,,period-based
76,597,778,0600_1100,656.354,5.978,41.511,1.313,,,period-based
76,598,52,0600_1100,2590.047,0.863,60.000,0.052,,,period-based
76,598,599,0600_1100,1550.379,2.576,59.971,0.239,,,period-based
76,598,616,0600_1100,987.243,2.123,59.782,0.395,,,period-based
76,598,620,0600_1100,2191.874,1.901,58.647,0.626,,,period-based
76,599,53,0600_1100,3683.050,0.863,60.000,0.074,,,period-based
76,599,432,0600_1100,3953.496,1.703,55.078,0.879,,,period-based
76,599,597,0600_1100,970.005,2.901,59.947,0.277,,,period-based
76,599,598,0600_1100,2822.573,2.588,59.682,0.434,,,period-based
76,599,616,0600_1100,3419.713,3.423,47.875,1.140,,,period-based
76,599,617,0600_1100,1789.246,3.738,46.024,1.193,,,period-based
76,600,54,0600_1100,668.910,0.863,60.000,0.014,,,period-based
76,600,395,0600_1100,1297.364,0.832,59.831,0.371,,,period-based
76,600,601,0600_1100,1072.415,3.172,57.737,0.715,,,period-based
76,600,602,0600_1100,2357.204,2.632,59.786,0.393,,,period-based
76,600,605,0600_1100,2310.471,2.887,59.592,0.462,,,period-based
76,601,55,0600_1100,1209.840,0.863,60.000,0.024,,,period-based
76,601,394,0600_1100,808.021,1.138,29.658,1.616,,,period-based
76,601,600,0600_1100,1249.001,3.273,55.965,0.833,,,period-based
76,601,603,0600_1100,1492.031,2.868,52.318,0.995,,,period-based
76,601,716,0600_1100,1973.719,3.010,58.360,0.658,,,period-based
76,602,56,0600_1100,2219.889,0.863,60.000,0.045,,,period-based
76,602,600,0600_1100,2289.050,2.631,59.810,0.382,,,period-based
76,602,603,0600_1100,1495.857,3.059,59.824,0.374,,,period-based
76,602,607,0600_1100,1981.451,2.955,58.335,0.660,,,period-based
76,602,671,0600_1100,3366.247,3.238,53.175,0.962,,,period-based
76,603,57,0600_1100,1436.870,0.863,60.000,0.029,,,period-based
76,603,601,0600_1100,1216.932,2.664,56.339,0.811,,,period-based
76,603,602,0600_1100,1370.626,3.056,59.876,0.343,,,period-based
76,603,672,0600_1100,1483.603,3.189,57.393,0.742,,,period-based
76,603,718,0600_1100,706.115,3.103,57.843,0.706,,,period-based
76,604,58,0600_1100,9931.401,0.863,59.985,0.201,,,period-based
76,604,397,0600_1100,738.062,1.105,59.967,0.246,,,period-based
76,604,399,0600_1100,7411.182,2.020,50.485,1.059,,,period-based
76,604,587,0600_1100,3551.325,3.352,51.769,1.015,,,period-based
76,604,605,0600_1100,2289.849,2.948,58.395,0.654,,,period-based
76,604,606,0600_1100,2718.170,2.637,56.895,0.777,,,period-based
76,605,59,0600_1100,3733.021,0.863,60.000,0.075,,,period-based
76,605,584,0600_1100,849.010,5.328,59.090,0.566,,,period-based
76,605,600,0600_1100,1837.022,2.875,59.836,0.367,,,period-based
76,605,604,0600_1100,5009.883,4.677,36.817,1.431,,,period-based
76,605,607,0600_1100,1800.630,2.747,54.617,0.900,,,period-based
76,606,60,0600_1100,3521.199,0.863,60.000,0.071,,,period-based
76,606,403,0600_1100,2583.268,2.791,25.868,1.722,,,period-based
76,606,604,0600_1100,4525.823,3.550,42.272,1.293,,,period-based
76,606,607,0600_1100,2195.132,2.936,58.639,0.627,,,period-based
76,606,675,0600_1100,3860.839,3.805,49.096,1.103,,,period-based
76,607,61,0600_1100,3311.490,0.863,60.000,0.067,,,period-based
76,607,602,0600_1100,1283.779,2.887,59.700,0.428,,,period-based
76,607,605,0600_1100,2015.186,2.888,51.966,1.008,,,period-based
76,607,606,0600_1100,4449.210,3.994,43.113,1.271,,,period-based
76,607,676,0600_1100,728.120,5.210,35.830,1.456,,,period-based
76,608,62,0600_1100,3584.988,0.863,60.000,0.072,,,period-based
76,608,537,0600_1100,5532.864,3.107,52.010,1.006,,,period-based
76,608,591,0600_1100,3037.856,3.250,55.293,0.868,,,period-based
76,608,592,0600_1100,3280.336,2.949,56.188,0.820,,,period-based
76,608,609,0600_1100,3489.078,2.842,59.262,0.537,,,period-based
76,608,613,0600_1100,4022.163,3.142,54.758,0.894,,,period-based
76,609,63,0600_1100,5998.590,0.863,59.998,0.121,,,period-based
76,609,399,0600_1100,3062.549,1.371,59.672,0.438,,,period-based
76,609,400,0600_1100,486.902,2.846,52.869,0.974,,,period-based
76,609,592,0600_1100,1985.929,2.983,56.618,0.794,,,period-based
76,609,608,0600_1100,4060.121,2.871,58.661,0.625,,,period-based
76,609,611,0600_1100,3685.425,3.356,44.722,1.228,,,period-based
76,610,64,0600_1100,16119.505,0.864,59.899,0.326,,,period-based
76,610,537,0600_1100,5565.472,0.720,51.846,1.012,,,period-based
76,610,611,0600_1100,1764.049,2.748,59.951,0.271,,,period-based
76,610,615,0600_1100,6735.947,3.107,56.649,0.792,,,period-based
76,610,679,0600_1100,6412.203,3.484,52.537,0.986,,,period-based
76,611,65,0600_1100,3350.434,0.863,60.000,0.068,,,period-based
76,611,403,0600_1100,696.443,1.942,59.585,0.464,,,period-based
76,611,609,0600_1100,2657.658,2.733,54.926,0.886,,,period-based
76,611,610,0600_1100,5537.928,2.963,55.605,0.852,,,period-based
76,611,680,0600_1100,3362.598,3.066,57.319,0.747,,,period-based
76,612,66,0600_1100,4453.026,0.863,59.999,0.090,,,period-based
76,612,440,0600_1100,2235.477,2.885,48.617,1.118,,,period-based
76,612,595,0600_1100,1188.898,3.155,56.647,0.793,,,period-based
76,612,596,0600_1100,3313.094,3.304,49.055,1.104,,,period-based
76,612,614,0600_1100,5254.729,2.608,53.334,0.955,,,period-based
76,612,617,0600_1100,4733.154,3.281,53.550,0.947,,,period-based
76,613,67,0600_1100,4951.144,0.863,59.999,0.100,,,period-based
76,613,440,0600_1100,2289.399,1.085,47.712,1.145,,,period-based
76,613,591,0600_1100,2548.793,2.756,59.398,0.510,,,period-based
76,613,596,0600_1100,669.466,4.414,40.483,1.339,,,period-based
76,613,608,0600_1100,2211.714,2.893,59.479,0.491,,,period-based
76,613,615,0600_1100,8437.002,2.561,55.762,0.844,,,period-based
76,614,68,0600_1100,6256.198,0.863,59.998,0.126,,,period-based
76,614,439,0600_1100,5512.174,2.588,54.208,0.919,,,period-based
76,614,554,0600_1100,3869.226,3.702,49.018,1.105,,,period-based
76,614,612,0600_1100,4156.837,2.431,57.200,0.756,,,period-based
76,614,619,0600_1100,3737.381,3.599,50.208,1.068,,,period-based
76,614,622,0600_1100,3468.602,3.702,55.309,0.867,,,period-based
76,615,69,0600_1100,9818.287,0.863,59.986,0.198,,,period-based
76,615,439,0600_1100,6836.292,0.973,47.893,1.139,,,period-based
76,615,536,0600_1100,21.239,1.748,60.000,0.011,,,period-based
76,615,610,0600_1100,7373.439,3.183,55.303,0.867,,,period-based
76,615,613,0600_1100,4495.934,2.394,59.635,0.450,,,period-based
76,615,622,0600_1100,5757.421,5.176,36.500,1.439,,,period-based
76,616,70,0600_1100,3972.080,0.863,60.000,0.080,,,period-based
76,616,433,0600_1100,2697.477,2.802,59.942,0.284,,,period-based
76,616,598,0600_1100,940.773,2.121,59.820,0.376,,,period-based
76,616,599,0600_1100,2854.901,3.067,53.427,0.952,,,period-based
76,616,618,0600_1100,5757.413,2.070,54.928,0.886,,,period-based
76,616,620,0600_1100,1370.347,1.893,59.965,0.249,,,period-based
76,617,71,0600_1100,5049.643,0.863,59.999,0.102,,,period-based
76,617,433,0600_1100,1613.731,0.764,59.993,0.170,,,period-based
76,617,595,0600_1100,2350.112,3.438,46.657,1.175,,,period-based
76,617,599,0600_1100,1265.694,3.086,55.760,0.844,,,period-based
76,617,612,0600_1100,3297.975,3.012,58.343,0.660,,,period-based
76,617,619,0600_1100,7041.737,2.075,58.233,0.671,,,period-based
76,618,72,0600_1100,9363.154,0.863,59.988,0.189,,,period-based
76,618,434,0600_1100,1959.087,3.171,59.980,0.218,,,period-based
76,618,548,0600_1100,3627.795,1.969,59.511,0.484,,,period-based
76,618,552,0600_1100,4467.397,2.905,54.765,0.893,,,period-based
76,618,616,0600_1100,5111.010,2.004,56.746,0.786,,,period-based
76,618,621,0600_1100,1063.283,2.089,59.923,0.304,,,period-based
76,619,73,0600_1100,12063.859,0.863,59.968,0.244,,,period-based
76,619,434,0600_1100,2600.643,0.638,59.937,0.289,,,period-based
76,619,552,0600_1100,6132.966,3.167,58.476,0.646,,,period-based
76,619,554,0600_1100,2058.235,2.992,56.132,0.823,,,period-based
76,619,614,0600_1100,3706.680,3.580,50.476,1.059,,,period-based
76,619,617,0600_1100,5443.108,2.036,59.357,0.518,,,period-based
76,620,74,0600_1100,3697.971,0.863,60.000,0.075,,,period-based
76,620,598,0600_1100,1514.921,1.868,59.686,0.433,,,period-based
76,620,616,0600_1100,1179.588,1.893,59.981,0.214,,,period-based
76,620,621,0600_1100,3335.238,1.724,48.814,1.112,,,period-based
76,621,75,0600_1100,1766.449,0.863,60.000,0.036,,,period-based
76,621,547,0600_1100,3314.810,1.615,58.836,0.603,,,period-based
76,621,618,0600_1100,1582.939,2.100,59.626,0.452,,,period-based
76,621,620,0600_1100,3522.772,1.803,46.685,1.174,,,period-based
76,622,76,0600_1100,8948.259,0.863,59.990,0.181,,,period-based
76,622,540,0600_1100,3558.708,2.654,46.260,1.186,,,period-based
76,622,554,0600_1100,1064.039,3.777,59.288,0.532,,,period-based
76,622,555,0600_1100,4064.094,3.448,54.556,0.903,,,period-based
76,622,614,0600_1100,1768.602,3.432,59.658,0.442,,,period-based
76,622,615,0600_1100,5145.946,4.443,42.527,1.286,,,period-based
76,622,623,0600_1100,4251.259,4.282,45.232,1.215,,,period-based
76,622,625,0600_1100,656.598,2.742,59.957,0.263,,,period-based
76,623,77,0600_1100,10913.159,0.863,59.979,0.220,,,period-based
76,623,622,0600_1100,4576.193,4.644,41.714,1.307,,,period-based
76,623,624,0600_1100,4563.646,3.051,57.890,0.702,,,period-based
76,623,627,0600_1100,2667.303,3.076,59.506,0.485,,,period-based
76,623,681,0600_1100,4808.843,3.779,45.685,1.202,,,period-based
76,624,78,0600_1100,9450.813,0.863,59.988,0.191,,,period-based
76,624,555,0600_1100,7358.413,2.386,40.524,1.338,,,period-based
76,624,556,0600_1100,1266.580,5.339,43.289,1.267,,,period-based
